game_id,visit,inning,bat_team,outs,batter_id,runner_1b,runner_2b,runner_3b,event,col_7,col_8,team_iter,year,base_state,tagup_success,tagup_runs,re0,next_inning,next_bat_team,next_outs,next_base_state,re1,delta_run_exp,teamname,chosen_runner_strategy,adv_result
TBA202404120,SFN,2,0,1,bailp001,yastm001,estrt001,,9/F9D,,,TBA,2024,110,False,0,0.443,2.0,0.0,2.0,110,0.443,0.0,SFN,[],[]
TBA202404150,ANA,8,0,1,schan001,sanom001,wardt002,,9/L89D,,,TBA,2024,110,False,0,0.443,8.0,0.0,2.0,110,0.443,0.0,ANA,[],[]
TBA202404160,ANA,4,1,0,parei001,palar002,arozr001,,8/F8XD+.2-3,,,TBA,2024,110,False,0,0.923,4.0,1.0,1.0,101,1.591,0.6679999999999999,TBA,[2],[1]
TBA202404170,ANA,2,1,1,sirij001,,cabaj001,rosaa003,8/SF/F78XD.3-H(UR);2-3,,,TBA,2024,011,True,1,0.59,2.0,1.0,2.0,001,1.369,0.779,TBA,"[3, 2]","[1, 1]"
TBA202404220,DET,5,0,0,carpk001,canhm001,greer003,,8/F8D+,,,TBA,2024,110,False,0,0.923,5.0,0.0,1.0,110,0.923,0.0,DET,[],[]
TBA202404240,DET,5,0,1,greer003,rogej004,baezj001,,9/F89XD.2-3;1-2,,,TBA,2024,110,False,0,0.443,5.0,0.0,2.0,011,0.59,0.14699999999999996,DET,"[2, 1]","[1, 1]"
TBA202405050,NYN,4,0,0,marts002,nimmb001,narvo001,,9/F9S,,,TBA,2024,110,False,0,0.923,4.0,0.0,1.0,110,0.923,0.0,NYN,[],[]
TBA202405050,NYN,8,0,1,nidot001,batyb001,badeh001,,9/F9D.2-3,,,TBA,2024,110,False,0,0.443,8.0,0.0,2.0,101,0.498,0.05499999999999999,NYN,[2],[1]
TBA202405060,CHA,3,1,1,deluj001,cabaj001,ramih004,,7/F7S,,,TBA,2024,110,False,0,0.443,3.0,1.0,2.0,110,0.443,0.0,TBA,[],[]
TBA202405060,CHA,5,0,1,vauga001,grosr001,lopen001,,8/F8D+,,,TBA,2024,110,False,0,0.443,5.0,0.0,2.0,110,0.443,0.0,CHA,[],[]
TBA202405080,CHA,7,1,1,lowej002,deluj001,parei001,,9/F9L/DP.2X2(96),,cabaj001,TBA,2024,110,False,0,0.443,8.0,0.0,0.0,000,0.0,-0.443,TBA,[2],[0]
TBA202405110,NYA,7,1,1,parei001,rosaa003,,arozr001,9/SF/F9.3-H,,,TBA,2024,101,True,1,0.498,7.0,1.0,2.0,100,1.227,0.7290000000000001,TBA,[3],[1]
TBA202405220,BOS,2,0,1,grisv001,smitd008,refsr001,,9/F9D,,,TBA,2024,110,False,0,0.443,2.0,0.0,2.0,110,0.443,0.0,BOS,[],[]
TBA202405220,BOS,2,1,0,rortb001,palar002,cabaj001,,8/F8D+.2-3;1-2,,,TBA,2024,110,False,0,0.923,2.0,1.0,1.0,011,1.409,0.486,TBA,"[2, 1]","[1, 1]"
TBA202405220,BOS,7,1,0,diazy001,rortb001,palar002,,7/F78XD+.2-3,,,TBA,2024,110,False,0,0.923,7.0,1.0,1.0,101,1.591,0.6679999999999999,TBA,[2],[1]
TBA202405240,KCA,3,0,1,garcm003,hampg001,velan001,,7/L7D,,,TBA,2024,110,False,0,0.443,3.0,0.0,2.0,110,0.443,0.0,KCA,[],[]
TBA202405250,KCA,11,0,0,renfh001,hampg001,fraza001,,8/F8,,,TBA,2024,110,False,0,0.923,11.0,0.0,1.0,110,0.923,0.0,KCA,[],[]
TBA202405250,KCA,11,0,1,bland001,hampg001,fraza001,,8/L78XD+,,,TBA,2024,110,False,0,0.443,11.0,0.0,2.0,110,0.443,0.0,KCA,[],[]
TBA202405260,KCA,2,0,1,fermf002,fraza001,velan001,,8/F8,,,TBA,2024,110,False,0,0.443,2.0,0.0,2.0,110,0.443,0.0,KCA,[],[]
TBA202405300,OAK,10,1,1,arozr001,,palar002,cabaj001,8/SF/F8D.3-H(UR);2-3,,,TBA,2024,011,True,1,0.59,10.0,1.0,2.0,001,1.369,0.779,TBA,"[3, 2]","[1, 1]"
TBA202406070,BAL,3,1,1,rosaa003,,arozr001,diazy001,8/SF/F8XD.3-H;2-3,,,TBA,2024,011,True,1,0.59,3.0,1.0,2.0,001,1.369,0.779,TBA,"[3, 2]","[1, 1]"
TBA202406080,BAL,9,0,1,santa003,,haysa001,mounr001,8/F8S,,,TBA,2024,011,False,0,0.59,9.0,0.0,2.0,011,0.59,0.0,BAL,[],[]
TBA202406130,CHN,8,1,1,sirij001,parei001,loweb001,,8/F8XD+,,,TBA,2024,110,False,0,0.443,8.0,1.0,2.0,110,0.443,0.0,TBA,[],[]
TBA202406240,SEA,4,1,1,cabaj001,sirij001,wallt003,,7/F78,,,TBA,2024,110,False,0,0.443,4.0,1.0,2.0,110,0.443,0.0,TBA,[],[]
TBA202406280,WAS,6,0,1,garcl006,menej001,vargi001,,7/F7LS,,,TBA,2024,110,False,0,0.443,6.0,0.0,2.0,110,0.443,0.0,WAS,[],[]
TBA202406290,WAS,7,0,0,menej001,winkj002,thoml002,,8/L89XD+.2-3,,,TBA,2024,110,False,0,0.923,7.0,0.0,1.0,101,1.591,0.6679999999999999,WAS,[2],[1]
TBA202407100,NYA,7,1,1,lowej002,parei001,loweb001,,7/F7,,,TBA,2024,110,False,0,0.443,7.0,1.0,2.0,110,0.443,0.0,TBA,[],[]
TBA202407110,NYA,1,0,0,judga001,,sotoj001,verda001,9/F9L+,,,TBA,2024,011,False,0,1.409,1.0,0.0,1.0,011,1.409,0.0,NYA,[],[]
TBA202407110,NYA,3,1,1,sirij001,,rosaa003,parei001,8/SF/F89D.3-H,,,TBA,2024,011,True,1,0.59,3.0,1.0,2.0,010,1.327,0.737,TBA,[3],[1]
TBA202407130,CLE,3,0,1,ramij003,kwans001,naylb001,,8/F89,,,TBA,2024,110,False,0,0.443,3.0,0.0,2.0,110,0.443,0.0,CLE,[],[]
TBA202407130,CLE,4,0,1,brenw002,,gimea001,fry-d001,7/L7,,,TBA,2024,011,False,0,0.59,4.0,0.0,2.0,011,0.59,0.0,CLE,[],[]
TBA202407140,CLE,5,1,1,wallt003,rortb001,rosaa003,,8/F89XD.2-3,,,TBA,2024,110,False,0,0.443,5.0,1.0,2.0,101,0.498,0.05499999999999999,TBA,[2],[1]
TBA202407140,CLE,9,0,1,naylj001,marta008,kwans001,,8/L8D,,,TBA,2024,110,False,0,0.443,9.0,0.0,2.0,110,0.443,0.0,CLE,[],[]
TBA202407310,MIA,3,0,0,edwax001,sanca009,,brujv001,8/SF/F8.3-H,,,TBA,2024,101,True,1,1.591,3.0,0.0,1.0,100,1.526,-0.06499999999999995,MIA,[3],[1]
TBA202408090,BAL,5,0,1,santa003,mccaj001,uriar001,,8/F89XD+.2-3,,,TBA,2024,110,False,0,0.443,5.0,0.0,2.0,101,0.498,0.05499999999999999,BAL,[2],[1]
TBA202408100,BAL,5,0,1,mullc002,,rutsa001,hendg002,9/F89S,,,TBA,2024,011,False,0,0.59,5.0,0.0,2.0,011,0.59,0.0,BAL,[],[]
TBA202408160,ARI,6,0,1,gurrl001,bellj005,pedej001,,7/L78D,,,TBA,2024,110,False,0,0.443,6.0,0.0,2.0,110,0.443,0.0,ARI,[],[]
TBA202408170,ARI,5,0,1,perdg001,newmk001,suare001,,8/F89XD.2-3,,,TBA,2024,110,False,0,0.443,5.0,0.0,2.0,101,0.498,0.05499999999999999,ARI,[2],[1]
TBA202408180,ARI,6,1,0,carld002,,wallt003,deluj001,7/L78,,misnk001,TBA,2024,011,False,0,1.409,6.0,1.0,1.0,011,1.409,0.0,TBA,[],[]
TBA202408300,SDN,1,0,1,bogax001,machm001,,cronj001,8/SF/F8XD.3-H;1-2,,,TBA,2024,101,True,1,0.498,1.0,0.0,2.0,010,1.327,0.829,SDN,"[3, 1]","[1, 1]"
TBA202408300,SDN,2,0,1,solad001,profj001,campl002,,7/F78XD,,,TBA,2024,110,False,0,0.443,2.0,0.0,2.0,110,0.443,0.0,SDN,[],[]
TBA202409010,SDN,5,0,0,merrj002,bogax001,machm001,,9/F89S,,,TBA,2024,110,False,0,0.923,5.0,0.0,1.0,110,0.923,0.0,SDN,[],[]
TBA202409010,SDN,9,0,0,bogax001,machm001,,wadet002,8/SF/F8D.3-H;1-3(E8/TH),cronj001,,TBA,2024,101,True,1,1.591,9.0,0.0,1.0,001,1.968,0.377,SDN,"[3, 1]","[1, 1]"
TBA202409040,MIN,4,1,0,lowej002,camij001,loweb001,,8/F89D+.2-3,,,TBA,2024,110,False,0,0.923,4.0,1.0,1.0,101,1.591,0.6679999999999999,TBA,[2],[1]
TBA202409040,MIN,6,1,1,aranj001,diazy001,wallt003,,7/F78,,,TBA,2024,110,False,0,0.443,6.0,1.0,2.0,110,0.443,0.0,TBA,[],[]
TBA202409040,MIN,8,1,0,wallt003,rortb001,,cabaj001,7/SF/F78D.3-H,,,TBA,2024,101,True,1,1.591,8.0,1.0,1.0,100,1.526,-0.06499999999999995,TBA,[3],[1]
TBA202409050,MIN,3,1,0,sirij001,wallt003,deluj001,,7/L7D+,,,TBA,2024,110,False,0,0.923,3.0,1.0,1.0,110,0.923,0.0,TBA,[],[]
TBA202409190,BOS,3,1,1,loweb001,carld002,,sirij001,9/SF/F89.3-H,,,TBA,2024,101,True,1,0.498,3.0,1.0,2.0,100,1.227,0.7290000000000001,TBA,[3],[1]
TBA202409210,TOR,2,1,0,lowej002,morec001,aranj001,,9/F9D.2-3,,,TBA,2024,110,False,0,0.923,2.0,1.0,1.0,101,1.591,0.6679999999999999,TBA,[2],[1]
TBA202409220,TOR,7,1,0,morec001,cabaj001,,sirij001,7/SF/L7D+.3-H,,rortb001,TBA,2024,101,True,1,1.591,7.0,1.0,1.0,100,1.526,-0.06499999999999995,TBA,[3],[1]
ARI202403280,COL,3,1,0,alexb001,suare001,moreg001,,9/F9D.2-3,,,ARI,2024,110,False,0,0.923,3.0,1.0,1.0,101,1.591,0.6679999999999999,ARI,[2],[1]
ARI202403280,COL,3,1,1,suare001,,moreg001,walkc002,8/SF/F89D.3-H;2-3,,,ARI,2024,011,True,1,0.59,3.0,1.0,2.0,001,1.369,0.779,ARI,"[3, 2]","[1, 1]"
ARI202403280,COL,6,1,1,perdg001,thoma004,alexb001,,9/F9D.2-3,,,ARI,2024,110,False,0,0.443,6.0,1.0,2.0,101,0.498,0.05499999999999999,ARI,[2],[1]
ARI202403300,COL,6,0,1,blacc001,doylb001,monte001,,7/F5D,,,ARI,2024,110,False,0,0.443,6.0,0.0,2.0,110,0.443,0.0,COL,[],[]
ARI202403300,COL,7,1,1,moreg001,gurrl001,carrc005,,8/F89D,,,ARI,2024,110,False,0,0.443,7.0,1.0,2.0,110,0.443,0.0,ARI,[],[]
ARI202404010,NYA,1,0,1,rizza001,judga001,sotoj001,,8/F8XD.2-3,,,ARI,2024,110,False,0,0.443,1.0,0.0,2.0,101,0.498,0.05499999999999999,NYA,[2],[1]
ARI202404010,NYA,3,0,1,wella002,volpa001,,verda001,7/SF/F7.3-H;1-H(E7/TH)(E1/TH)(NR)(UR),,,ARI,2024,101,True,1,0.498,3.0,0.0,2.0,000,1.102,0.6040000000000001,NYA,"[3, 1]","[1, 1]"
ARI202404010,NYA,3,1,0,martk001,,perdg001,mccaj003,7/SF/F7D.3-H,,,ARI,2024,011,True,1,1.409,3.0,1.0,1.0,010,1.689,0.28,ARI,[3],[1]
ARI202404120,SLN,1,0,0,gormn001,goldp001,donob001,,7/F78S,,,ARI,2024,110,False,0,0.923,1.0,0.0,1.0,110,0.923,0.0,SLN,[],[]
ARI202404120,SLN,2,0,0,donob001,,scotv001,winnm001,9/SF/F9D.3-H;2-3,,,ARI,2024,011,True,1,1.409,2.0,0.0,1.0,001,1.968,0.5589999999999999,SLN,"[3, 2]","[1, 1]"
ARI202404120,SLN,3,1,1,gurrl001,carrc005,newmk001,,9/L89D+/DP.2X2(96),,,ARI,2024,110,False,0,0.443,4.0,0.0,0.0,000,0.0,-0.443,ARI,[2],[0]
ARI202404130,SLN,6,0,1,contw001,,arenn001,gormn001,9/L9L,,,ARI,2024,011,False,0,0.59,6.0,0.0,2.0,011,0.59,0.0,SLN,[],[]
ARI202404130,SLN,8,0,1,burla001,nootl001,contw001,,8/L8D,,walkj003,ARI,2024,110,False,0,0.443,8.0,0.0,2.0,110,0.443,0.0,SLN,[],[]
ARI202404140,SLN,5,1,0,petej002,,pedej001,walkc002,7/SF/L7.3-H,,,ARI,2024,011,True,1,1.409,5.0,1.0,1.0,010,1.689,0.28,ARI,[3],[1]
ARI202404150,CHN,7,0,1,amaym001,hoern001,coopg002,,7/F78,,,ARI,2024,110,False,0,0.443,7.0,0.0,2.0,110,0.443,0.0,CHN,[],[]
ARI202404150,CHN,10,1,1,newmk001,moreg001,suare001,,8/F89S,,,ARI,2024,110,False,0,0.443,10.0,1.0,2.0,110,0.443,0.0,ARI,[],[]
ARI202404160,CHN,5,1,1,suare001,pedej001,,walkc002,9/SF/F89D.3-H,,,ARI,2024,101,True,1,0.498,5.0,1.0,2.0,100,1.227,0.7290000000000001,ARI,[3],[1]
ARI202404160,CHN,8,1,1,suare001,walkc002,gurrl001,,7/F7L,,,ARI,2024,110,False,0,0.443,8.0,1.0,2.0,110,0.443,0.0,ARI,[],[]
ARI202404170,CHN,3,1,0,gurrl001,carrc005,martk001,,7/F78S,,,ARI,2024,110,False,0,0.923,3.0,1.0,1.0,110,0.923,0.0,ARI,[],[]
ARI202404170,CHN,8,0,1,hoern001,buscm003,morec001,,7/F78,,,ARI,2024,110,False,0,0.443,8.0,0.0,2.0,110,0.443,0.0,CHN,[],[]
ARI202404290,LAN,1,1,1,walkc002,,martk001,alexb001,8/SF/F89XD+.3-H;2-3,,,ARI,2024,011,True,1,0.59,1.0,1.0,2.0,001,1.369,0.779,ARI,"[3, 2]","[1, 1]"
ARI202404290,LAN,2,0,0,pagea001,,herne001,muncm001,8/SF/F8XD.3-H;2-3,,,ARI,2024,011,True,1,1.409,2.0,0.0,1.0,001,1.968,0.5589999999999999,LAN,"[3, 2]","[1, 1]"
ARI202404290,LAN,5,1,1,gricr001,,suare001,walkc002,8/SF/F8XD+.3-H;2-3,,,ARI,2024,011,True,1,0.59,5.0,1.0,2.0,001,1.369,0.779,ARI,"[3, 2]","[1, 1]"
ARI202404290,LAN,8,0,0,freef001,ohtas001,bettm001,,7/F7D,,,ARI,2024,110,False,0,0.923,8.0,0.0,1.0,110,0.923,0.0,LAN,[],[]
ARI202404290,LAN,8,0,1,smitw003,ohtas001,bettm001,,8/F8XD.2-3,,,ARI,2024,110,False,0,0.443,8.0,0.0,2.0,101,0.498,0.05499999999999999,LAN,[2],[1]
ARI202404300,LAN,2,1,1,moreg001,suare001,walkc002,,8/F8D,,,ARI,2024,110,False,0,0.443,2.0,1.0,2.0,110,0.443,0.0,ARI,[],[]
ARI202405040,SDN,4,0,1,kim-h002,campl002,bogax001,,8/L8XD+.2-3,,,ARI,2024,110,False,0,0.443,4.0,0.0,2.0,101,0.498,0.05499999999999999,SDN,[2],[1]
ARI202405040,SDN,7,0,0,cronj001,tatif002,arral001,,7/F7LD,,,ARI,2024,110,False,0,0.923,7.0,0.0,1.0,110,0.923,0.0,SDN,[],[]
ARI202405050,SDN,5,1,0,mccaj003,barnt001,,newmk001,7/F78,,,ARI,2024,101,False,0,1.591,5.0,1.0,1.0,101,1.591,0.0,ARI,[],[]
ARI202405140,CIN,4,0,1,fralj001,,stept001,fordm002,8/SF/L8D.3-H,,,ARI,2024,011,True,1,0.59,4.0,0.0,2.0,010,1.327,0.737,CIN,[3],[1]
ARI202405140,CIN,6,0,0,candj002,fralj001,stept001,,7/F7LS,,,ARI,2024,110,False,0,0.923,6.0,0.0,1.0,110,0.923,0.0,CIN,[],[]
ARI202405170,DET,8,1,1,moreg001,mccaj003,gricr001,,8/F8XD.2-3,,,ARI,2024,110,False,0,0.443,8.0,1.0,2.0,101,0.498,0.05499999999999999,ARI,[2],[1]
ARI202405190,DET,1,1,0,walkc002,,pedej001,martk001,8/SF/F78D.3-H,,,ARI,2024,011,True,1,1.409,1.0,1.0,1.0,010,1.689,0.28,ARI,[3],[1]
ARI202405190,DET,1,1,1,smitp002,gurrl001,,pedej001,8/F8S,,,ARI,2024,101,False,0,0.498,1.0,1.0,2.0,101,0.498,0.0,ARI,[],[]
ARI202405190,DET,4,1,1,walkc002,pedej001,,martk001,8/SF/F8XD+.3-H;1-2,,,ARI,2024,101,True,1,0.498,4.0,1.0,2.0,010,1.327,0.829,ARI,"[3, 1]","[1, 1]"
ARI202405240,MIA,2,0,0,gordn001,burgj001,sancj003,,8/F8S,,,ARI,2024,110,False,0,0.923,2.0,0.0,1.0,110,0.923,0.0,MIA,[],[]
ARI202405250,MIA,2,1,1,carrc005,,barnt001,suare001,7/SF/F7D.3-H;2-3,,,ARI,2024,011,True,1,0.59,2.0,1.0,2.0,001,1.369,0.779,ARI,"[3, 2]","[1, 1]"
ARI202406030,SFN,1,1,0,pedej001,moreg001,martk001,,8/F8,,,ARI,2024,110,False,0,0.923,1.0,1.0,1.0,110,0.923,0.0,ARI,[],[]
ARI202406040,SFN,3,1,0,moreg001,martk001,,newmk001,9/SF/L9D.3-H,,,ARI,2024,101,True,1,1.591,3.0,1.0,1.0,100,1.526,-0.06499999999999995,ARI,[3],[1]
ARI202406050,SFN,3,0,0,casac001,fitzt001,yastm001,,7/F7,,,ARI,2024,110,False,0,0.923,3.0,0.0,1.0,110,0.923,0.0,SFN,[],[]
ARI202406110,ANA,4,1,1,martk001,perdg001,carrc005,,7/F78D.2-3;1-2,,,ARI,2024,110,False,0,0.443,4.0,1.0,2.0,011,0.59,0.14699999999999996,ARI,"[2, 1]","[1, 1]"
ARI202406110,ANA,6,1,1,walkc002,gurrl001,,moreg001,8/L8,,,ARI,2024,101,False,0,0.498,6.0,1.0,2.0,101,0.498,0.0,ARI,[],[]
ARI202406110,ANA,7,1,1,walkc002,gurrl001,moreg001,,8/F8D,,,ARI,2024,110,False,0,0.443,7.0,1.0,2.0,110,0.443,0.0,ARI,[],[]
ARI202406130,ANA,8,1,0,carrc005,newmk001,moreg001,,7/F7LD,,,ARI,2024,110,False,0,0.923,8.0,1.0,1.0,110,0.923,0.0,ARI,[],[]
ARI202406130,ANA,8,1,1,martk001,newmk001,moreg001,,8/F78XD,,,ARI,2024,110,False,0,0.443,8.0,1.0,2.0,110,0.443,0.0,ARI,[],[]
ARI202406150,CHA,5,1,0,pedej001,martk001,,carrc005,8/SF/F8D.3-H,,,ARI,2024,101,True,1,1.591,5.0,1.0,1.0,100,1.526,-0.06499999999999995,ARI,[3],[1]
ARI202406160,CHA,4,1,1,mccaj003,,walkc002,pedej001,8/SF/F8XD.3-H(UR);2-3,,,ARI,2024,011,True,1,0.59,4.0,1.0,2.0,001,1.369,0.779,ARI,"[3, 2]","[1, 1]"
ARI202406260,MIN,2,0,1,larnt001,castw003,miraj002,,7/F78,,,ARI,2024,110,False,0,0.443,2.0,0.0,2.0,110,0.443,0.0,MIN,[],[]
ARI202406260,MIN,3,0,1,buxtb001,santc002,,corrc001,8/SF/F8D.3-H,,,ARI,2024,101,True,1,0.498,3.0,0.0,2.0,100,1.227,0.7290000000000001,MIN,[3],[1]
ARI202406270,MIN,2,0,1,miraj002,lewir003,,corrc001,7/SF/F78XD+.3-H(UR),,,ARI,2024,101,True,1,0.498,2.0,0.0,2.0,100,1.227,0.7290000000000001,MIN,[3],[1]
ARI202406270,MIN,5,0,0,miraj002,,lewir003,corrc001,8/SF/F8XD.3-H;2-3,,,ARI,2024,011,True,1,1.409,5.0,0.0,1.0,001,1.968,0.5589999999999999,MIN,"[3, 2]","[1, 1]"
ARI202406270,MIN,8,1,1,newmk001,mccaj003,,barnt001,8/SF/F89XD.3-H,,,ARI,2024,101,True,1,0.498,8.0,1.0,2.0,100,1.227,0.7290000000000001,ARI,[3],[1]
ARI202406280,OAK,4,0,1,schum002,geloz001,,alvaa002,8/SF/L8XD.3-H,,,ARI,2024,101,True,1,0.498,4.0,0.0,2.0,100,1.227,0.7290000000000001,OAK,[3],[1]
ARI202406290,OAK,4,1,0,alexb001,martk001,,herrj003,8/F8S,,,ARI,2024,101,False,0,1.591,4.0,1.0,1.0,101,1.591,0.0,ARI,[],[]
ARI202407080,ATL,3,0,1,albio001,arcio002,murps001,,9/L9,,,ARI,2024,110,False,0,0.443,3.0,0.0,2.0,110,0.443,0.0,ATL,[],[]
ARI202407080,ATL,11,0,0,ozunm001,olsom001,,rilea001,8/SF/L8D+.3-H(UR),,,ARI,2024,101,True,1,1.591,11.0,0.0,1.0,100,1.526,-0.06499999999999995,ATL,[3],[1]
ARI202407100,ATL,3,0,0,olsom001,rilea001,,albio001,9/SF/F89XD.3-H,,,ARI,2024,101,True,1,1.591,3.0,0.0,1.0,100,1.526,-0.06499999999999995,ATL,[3],[1]
ARI202407120,TOR,4,1,1,newmk001,thoma004,,gricr001,9/SF/F9.3-H,,,ARI,2024,101,True,1,0.498,4.0,1.0,2.0,100,1.227,0.7290000000000001,ARI,[3],[1]
ARI202407130,TOR,2,1,0,thoma004,suare001,perdg001,,8/L78D.2-3,,,ARI,2024,110,False,0,0.923,2.0,1.0,1.0,101,1.591,0.6679999999999999,ARI,[2],[1]
ARI202407130,TOR,2,1,1,carrc005,herrj003,,suare001,9/SF/F89.3-H,,,ARI,2024,101,True,1,0.498,2.0,1.0,2.0,100,1.227,0.7290000000000001,ARI,[3],[1]
ARI202407130,TOR,3,1,0,gurrl001,walkc002,pedej001,,7/L7D+,,,ARI,2024,110,False,0,0.923,3.0,1.0,1.0,110,0.923,0.0,ARI,[],[]
ARI202407130,TOR,3,1,1,perdg001,walkc002,pedej001,,8/F8XD.2-3,,,ARI,2024,110,False,0,0.443,3.0,1.0,2.0,101,0.498,0.05499999999999999,ARI,[2],[1]
ARI202407130,TOR,6,1,0,walkc002,pedej001,martk001,,7/L7,,,ARI,2024,110,False,0,0.923,6.0,1.0,1.0,110,0.923,0.0,ARI,[],[]
ARI202407140,TOR,5,1,0,newmk001,suare001,,mccaj003,8/F8.1-2,,,ARI,2024,101,False,0,1.591,5.0,1.0,1.0,011,1.409,-0.18199999999999994,ARI,[1],[1]
ARI202407260,PIT,1,0,1,hayek001,palaj001,tellr001,,9/F9LD.2-3,,,ARI,2024,110,False,0,0.443,1.0,0.0,2.0,101,0.498,0.05499999999999999,PIT,[2],[1]
ARI202407270,PIT,1,1,1,gricr001,walkc002,moreg001,,8/F89,,,ARI,2024,110,False,0,0.443,1.0,1.0,2.0,110,0.443,0.0,ARI,[],[]
ARI202407270,PIT,5,0,0,bae-j001,,bartj003,hayek001,8/SF/F8XD.3-H;2-3,,,ARI,2024,011,True,1,1.409,5.0,0.0,1.0,001,1.968,0.5589999999999999,PIT,"[3, 2]","[1, 1]"
ARI202407270,PIT,5,1,1,martk001,carrc005,,suare001,9/SF/L9.3-H,,,ARI,2024,101,True,1,0.498,5.0,1.0,2.0,100,1.227,0.7290000000000001,ARI,[3],[1]
ARI202407290,WAS,8,1,1,mccaj003,pedej001,gurrl001,,9/F9.2-3,,,ARI,2024,110,False,0,0.443,8.0,1.0,2.0,101,0.498,0.05499999999999999,ARI,[2],[1]
ARI202407300,WAS,3,1,0,moreg001,,martk001,perdg001,9/SF/F9D.3-H(UR);2-3,,,ARI,2024,011,True,1,1.409,3.0,1.0,1.0,001,1.968,0.5589999999999999,ARI,"[3, 2]","[1, 1]"
ARI202407300,WAS,8,1,1,perdg001,carrc005,newmk001,,7/F7D,,,ARI,2024,110,False,0,0.443,8.0,1.0,2.0,110,0.443,0.0,ARI,[],[]
ARI202408110,PHI,3,1,0,gricr001,bellj005,gurrl001,,8/F8XD+.2-3,,,ARI,2024,110,False,0,0.923,3.0,1.0,1.0,101,1.591,0.6679999999999999,ARI,[2],[1]
ARI202408110,PHI,7,0,0,schwk001,stevc001,,marsb002,8/SF/F8D.3-H,,,ARI,2024,101,True,1,1.591,7.0,0.0,1.0,100,1.526,-0.06499999999999995,PHI,[3],[1]
ARI202408300,LAN,7,0,1,herne001,hernt002,bettm001,,9/F9.2-3,,lux-g001,ARI,2024,110,False,0,0.443,7.0,0.0,2.0,101,0.498,0.05499999999999999,LAN,[2],[1]
ARI202408310,LAN,1,1,1,suare001,delca001,,gurrl001,8/SF/F89D.3-H,,,ARI,2024,101,True,1,0.498,1.0,1.0,2.0,100,1.227,0.7290000000000001,ARI,[3],[1]
ARI202409010,LAN,2,1,1,gurrl001,carrc005,perdg001,,7/L7D+,,,ARI,2024,110,False,0,0.443,2.0,1.0,2.0,110,0.443,0.0,ARI,[],[]
ARI202409010,LAN,8,1,1,mccaj003,gricr001,guill001,,9/L9D,,,ARI,2024,110,False,0,0.443,8.0,1.0,2.0,110,0.443,0.0,ARI,[],[]
ARI202409020,LAN,7,0,1,freef001,bettm001,,ohtas001,7/SF/F78XD+.3-H;1-2,,,ARI,2024,101,True,1,0.498,7.0,0.0,2.0,010,1.327,0.829,LAN,"[3, 1]","[1, 1]"
ARI202409020,LAN,7,1,0,perdg001,guill001,,suare001,9/SF/F9D.3-H,,,ARI,2024,101,True,1,1.591,7.0,1.0,1.0,100,1.526,-0.06499999999999995,ARI,[3],[1]
ARI202409100,TEX,2,1,1,herrj003,perdg001,suare001,,7/F7D,,,ARI,2024,110,False,0,0.443,2.0,1.0,2.0,110,0.443,0.0,ARI,[],[]
ARI202409130,MIL,1,0,1,sancg002,contw002,chouj001,,8/L8,,,ARI,2024,110,False,0,0.443,1.0,0.0,2.0,110,0.443,0.0,MIL,[],[]
ARI202409140,MIL,6,1,1,pedej001,newmk001,perdg001,,9/F9D.2-3,,,ARI,2024,110,False,0,0.443,6.0,1.0,2.0,101,0.498,0.05499999999999999,ARI,[2],[1]
ARI202409250,SFN,8,1,1,martk001,carrc005,perdg001,,8/F8XD.2-3,,,ARI,2024,110,False,0,0.443,8.0,1.0,2.0,101,0.498,0.05499999999999999,ARI,[2],[1]
ARI202409270,SDN,1,1,1,gurrl001,walkc002,,martk001,7/SF/F7D.3-H,,,ARI,2024,101,True,1,0.498,1.0,1.0,2.0,100,1.227,0.7290000000000001,ARI,[3],[1]
ATL202404060,ARI,5,0,1,alexb001,,mccaj003,moreg001,8/F6MD,,,ATL,2024,011,False,0,0.59,5.0,0.0,2.0,011,0.59,0.0,ARI,[],[]
ATL202404060,ARI,7,1,1,arcio002,harrm004,ozunm001,,8/F8XD+.2-3,,,ATL,2024,110,False,0,0.443,7.0,1.0,2.0,101,0.498,0.05499999999999999,ATL,[2],[1]
ATL202404090,NYN,8,0,1,lindf001,nimmb001,narvo001,,7/L78D+,,,ATL,2024,110,False,0,0.443,8.0,0.0,2.0,110,0.443,0.0,NYN,[],[]
ATL202404110,NYN,9,0,0,stewd002,mcnej002,alvaf001,,9/F9D,,,ATL,2024,110,False,0,0.923,9.0,0.0,1.0,110,0.923,0.0,NYN,[],[]
ATL202404220,MIA,1,0,1,bellj005,,chisj001,delab001,8/F78,,,ATL,2024,011,False,0,0.59,1.0,0.0,2.0,011,0.59,0.0,MIA,[],[]
ATL202404230,MIA,2,1,1,fletd002,,harrm004,duvaa001,8/SF/L89D.3-H(UR),,,ATL,2024,011,True,1,0.59,2.0,1.0,2.0,010,1.327,0.737,ATL,[3],[1]
ATL202404230,MIA,6,1,1,darnt001,ozunm001,,rilea001,9/SF/F89.3-H,,,ATL,2024,101,True,1,0.498,6.0,1.0,2.0,100,1.227,0.7290000000000001,ATL,[3],[1]
