bases,outs,sp1,sp2,runner_eq,payoff
"[2, 3]",2,0.0,0.47,[3],0.25874919999999996
"[2, 3]",2,0.0,0.5,[3],0.28581999999999996
"[2, 3]",2,0.0,0.53,[3],0.31289079999999997
"[2, 3]",2,0.0,0.56,[3],0.3399616
"[2, 3]",2,0.0,0.59,[3],0.3670323999999999
"[2, 3]",2,0.0,0.62,[3],0.3941032
"[2, 3]",2,0.0,0.65,[3],0.42117400000000005
"[2, 3]",2,0.0,0.68,[3],0.4482448
"[2, 3]",2,0.0,0.71,[3],0.47531559999999995
"[2, 3]",2,0.0,0.74,[3],0.5023864
"[2, 3]",2,0.0,0.76,[3],0.5204336
"[2, 3]",2,0.0,0.79,[3],0.5475044
"[2, 3]",2,0.0,0.82,[3],0.5745752
"[2, 3]",2,0.0,0.85,[3],0.601646
"[2, 3]",2,0.0,0.88,[3],0.6287168
"[2, 3]",2,0.0,0.91,[3],0.6557876
"[2, 3]",2,0.0,0.94,[3],0.6828584
"[2, 3]",2,0.0,0.97,[3],0.7099291999999998
"[2, 3]",2,0.0,1.0,[3],0.737
"[2, 3]",2,0.03,0.0,[],0.0
"[2, 3]",2,0.03,0.03,[],0.0
"[2, 3]",2,0.03,0.06,[],0.0
"[2, 3]",2,0.03,0.09,[],0.0
"[2, 3]",2,0.03,0.12,[],0.0
"[2, 3]",2,0.03,0.15,[],0.0
"[2, 3]",2,0.03,0.18,[],0.0
"[2, 3]",2,0.03,0.21,[3],0.024135599999999965
"[2, 3]",2,0.03,0.24,[3],0.051206399999999964
"[2, 3]",2,0.03,0.26,[3],0.06925359999999996
"[2, 3]",2,0.03,0.29,[3],0.09632439999999992
"[2, 3]",2,0.03,0.32,[3],0.12339519999999998
"[2, 3]",2,0.03,0.35,[3],0.15046599999999996
"[2, 3]",2,0.03,0.38,[3],0.17753680000000002
"[2, 3]",2,0.03,0.41,[3],0.20460759999999995
"[2, 3]",2,0.03,0.44,[3],0.23167839999999995
"[2, 3]",2,0.03,0.47,[3],0.25874919999999996
"[2, 3]",2,0.03,0.5,[3],0.28581999999999996
"[2, 3]",2,0.03,0.53,[3],0.31289079999999997
"[2, 3]",2,0.03,0.56,[3],0.3399616
"[2, 3]",2,0.03,0.59,[3],0.3670323999999999
"[2, 3]",2,0.03,0.62,[3],0.3941032
"[2, 3]",2,0.03,0.65,[3],0.42117400000000005
"[2, 3]",2,0.03,0.68,[3],0.4482448
"[2, 3]",2,0.03,0.71,[3],0.47531559999999995
"[2, 3]",2,0.03,0.74,[3],0.5023864
"[2, 3]",2,0.03,0.76,[3],0.5204336
"[2, 3]",2,0.03,0.79,[3],0.5475044
"[2, 3]",2,0.03,0.82,[3],0.5745752
"[2, 3]",2,0.03,0.85,[3],0.601646
"[2, 3]",2,0.03,0.88,[3],0.6287168
"[2, 3]",2,0.03,0.91,[3],0.6557876
"[2, 3]",2,0.03,0.94,[3],0.6828584
"[2, 3]",2,0.03,0.97,[3],0.7099291999999998
"[2, 3]",2,0.03,1.0,[3],0.737
"[2, 3]",2,0.06,0.0,[],0.0
"[2, 3]",2,0.06,0.03,[],0.0
"[2, 3]",2,0.06,0.06,[],0.0
"[2, 3]",2,0.06,0.09,[],0.0
"[2, 3]",2,0.06,0.12,[],0.0
"[2, 3]",2,0.06,0.15,[],0.0
"[2, 3]",2,0.06,0.18,[],0.0
"[2, 3]",2,0.06,0.21,[3],0.024135599999999965
"[2, 3]",2,0.06,0.24,[3],0.051206399999999964
"[2, 3]",2,0.06,0.26,[3],0.06925359999999996
"[2, 3]",2,0.06,0.29,[3],0.09632439999999992
"[2, 3]",2,0.06,0.32,[3],0.12339519999999998
"[2, 3]",2,0.06,0.35,[3],0.15046599999999996
"[2, 3]",2,0.06,0.38,[3],0.17753680000000002
"[2, 3]",2,0.06,0.41,[3],0.20460759999999995
"[2, 3]",2,0.06,0.44,[3],0.23167839999999995
"[2, 3]",2,0.06,0.47,[3],0.25874919999999996
"[2, 3]",2,0.06,0.5,[3],0.28581999999999996
"[2, 3]",2,0.06,0.53,[3],0.31289079999999997
"[2, 3]",2,0.06,0.56,[3],0.3399616
"[2, 3]",2,0.06,0.59,[3],0.3670323999999999
"[2, 3]",2,0.06,0.62,[3],0.3941032
"[2, 3]",2,0.06,0.65,[3],0.42117400000000005
"[2, 3]",2,0.06,0.68,[3],0.4482448
"[2, 3]",2,0.06,0.71,[3],0.47531559999999995
"[2, 3]",2,0.06,0.74,[3],0.5023864
"[2, 3]",2,0.06,0.76,[3],0.5204336
"[2, 3]",2,0.06,0.79,[3],0.5475044
"[2, 3]",2,0.06,0.82,[3],0.5745752
"[2, 3]",2,0.06,0.85,[3],0.601646
"[2, 3]",2,0.06,0.88,[3],0.6287168
"[2, 3]",2,0.06,0.91,[3],0.6557876
"[2, 3]",2,0.06,0.94,[3],0.6828584
"[2, 3]",2,0.06,0.97,[3],0.7099291999999998
"[2, 3]",2,0.06,1.0,[3],0.737
"[2, 3]",2,0.09,0.0,[],0.0
"[2, 3]",2,0.09,0.03,[],0.0
"[2, 3]",2,0.09,0.06,[],0.0
"[2, 3]",2,0.09,0.09,[],0.0
"[2, 3]",2,0.09,0.12,[],0.0
"[2, 3]",2,0.09,0.15,[],0.0
"[2, 3]",2,0.09,0.18,[],0.0
"[2, 3]",2,0.09,0.21,[3],0.024135599999999965
"[2, 3]",2,0.09,0.24,[3],0.051206399999999964
"[2, 3]",2,0.09,0.26,[3],0.06925359999999996
"[2, 3]",2,0.09,0.29,[3],0.09632439999999992
"[2, 3]",2,0.09,0.32,[3],0.12339519999999998
"[2, 3]",2,0.09,0.35,[3],0.15046599999999996
"[2, 3]",2,0.09,0.38,[3],0.17753680000000002
"[2, 3]",2,0.09,0.41,[3],0.20460759999999995
"[2, 3]",2,0.09,0.44,[3],0.23167839999999995
"[2, 3]",2,0.09,0.47,[3],0.25874919999999996
"[2, 3]",2,0.09,0.5,[3],0.28581999999999996
"[2, 3]",2,0.09,0.53,[3],0.31289079999999997
"[2, 3]",2,0.09,0.56,[3],0.3399616
"[2, 3]",2,0.09,0.59,[3],0.3670323999999999
"[2, 3]",2,0.09,0.62,[3],0.3941032
"[2, 3]",2,0.09,0.65,[3],0.42117400000000005
"[2, 3]",2,0.09,0.68,[3],0.4482448
"[2, 3]",2,0.09,0.71,[3],0.47531559999999995
"[2, 3]",2,0.09,0.74,[3],0.5023864
"[2, 3]",2,0.09,0.76,[3],0.5204336
"[2, 3]",2,0.09,0.79,[3],0.5475044
"[2, 3]",2,0.09,0.82,[3],0.5745752
"[2, 3]",2,0.09,0.85,[3],0.601646
"[2, 3]",2,0.09,0.88,[3],0.6287168
"[2, 3]",2,0.09,0.91,[3],0.6557876
"[2, 3]",2,0.09,0.94,[3],0.6828584
"[2, 3]",2,0.09,0.97,[3],0.7099291999999998
"[2, 3]",2,0.09,1.0,[3],0.737
"[2, 3]",2,0.12,0.0,[],0.0
"[2, 3]",2,0.12,0.03,[],0.0
"[2, 3]",2,0.12,0.06,[],0.0
"[2, 3]",2,0.12,0.09,[],0.0
"[2, 3]",2,0.12,0.12,[],0.0
"[2, 3]",2,0.12,0.15,[],0.0
"[2, 3]",2,0.12,0.18,[],0.0
"[2, 3]",2,0.12,0.21,[3],0.024135599999999965
"[2, 3]",2,0.12,0.24,[3],0.051206399999999964
"[2, 3]",2,0.12,0.26,[3],0.06925359999999996
"[2, 3]",2,0.12,0.29,[3],0.09632439999999992
"[2, 3]",2,0.12,0.32,[3],0.12339519999999998
"[2, 3]",2,0.12,0.35,[3],0.15046599999999996
"[2, 3]",2,0.12,0.38,[3],0.17753680000000002
"[2, 3]",2,0.12,0.41,[3],0.20460759999999995
"[2, 3]",2,0.12,0.44,[3],0.23167839999999995
"[2, 3]",2,0.12,0.47,[3],0.25874919999999996
"[2, 3]",2,0.12,0.5,[3],0.28581999999999996
"[2, 3]",2,0.12,0.53,[3],0.31289079999999997
"[2, 3]",2,0.12,0.56,[3],0.3399616
"[2, 3]",2,0.12,0.59,[3],0.3670323999999999
"[2, 3]",2,0.12,0.62,[3],0.3941032
"[2, 3]",2,0.12,0.65,[3],0.42117400000000005
"[2, 3]",2,0.12,0.68,[3],0.4482448
"[2, 3]",2,0.12,0.71,[3],0.47531559999999995
"[2, 3]",2,0.12,0.74,[3],0.5023864
"[2, 3]",2,0.12,0.76,[3],0.5204336
"[2, 3]",2,0.12,0.79,[3],0.5475044
"[2, 3]",2,0.12,0.82,[3],0.5745752
"[2, 3]",2,0.12,0.85,[3],0.601646
"[2, 3]",2,0.12,0.88,[3],0.6287168
"[2, 3]",2,0.12,0.91,[3],0.6557876
"[2, 3]",2,0.12,0.94,[3],0.6828584
"[2, 3]",2,0.12,0.97,[3],0.7099291999999998
"[2, 3]",2,0.12,1.0,[3],0.737
"[2, 3]",2,0.15,0.0,[],0.0
"[2, 3]",2,0.15,0.03,[],0.0
"[2, 3]",2,0.15,0.06,[],0.0
"[2, 3]",2,0.15,0.09,[],0.0
"[2, 3]",2,0.15,0.12,[],0.0
"[2, 3]",2,0.15,0.15,[],0.0
"[2, 3]",2,0.15,0.18,[],0.0
"[2, 3]",2,0.15,0.21,[3],0.024135599999999965
"[2, 3]",2,0.15,0.24,[3],0.051206399999999964
"[2, 3]",2,0.15,0.26,[3],0.06925359999999996
"[2, 3]",2,0.15,0.29,[3],0.09632439999999992
"[2, 3]",2,0.15,0.32,[3],0.12339519999999998
"[2, 3]",2,0.15,0.35,[3],0.15046599999999996
"[2, 3]",2,0.15,0.38,[3],0.17753680000000002
"[2, 3]",2,0.15,0.41,[3],0.20460759999999995
"[2, 3]",2,0.15,0.44,[3],0.23167839999999995
"[2, 3]",2,0.15,0.47,[3],0.25874919999999996
"[2, 3]",2,0.15,0.5,[3],0.28581999999999996
"[2, 3]",2,0.15,0.53,[3],0.31289079999999997
"[2, 3]",2,0.15,0.56,[3],0.3399616
"[2, 3]",2,0.15,0.59,[3],0.3670323999999999
"[2, 3]",2,0.15,0.62,[3],0.3941032
"[2, 3]",2,0.15,0.65,[3],0.42117400000000005
"[2, 3]",2,0.15,0.68,[3],0.4482448
"[2, 3]",2,0.15,0.71,[3],0.47531559999999995
"[2, 3]",2,0.15,0.74,[3],0.5023864
"[2, 3]",2,0.15,0.76,[3],0.5204336
"[2, 3]",2,0.15,0.79,[3],0.5475044
"[2, 3]",2,0.15,0.82,[3],0.5745752
"[2, 3]",2,0.15,0.85,[3],0.601646
"[2, 3]",2,0.15,0.88,[3],0.6287168
"[2, 3]",2,0.15,0.91,[3],0.6557876
"[2, 3]",2,0.15,0.94,[3],0.6828584
"[2, 3]",2,0.15,0.97,[3],0.7099291999999998
"[2, 3]",2,0.15,1.0,[3],0.737
"[2, 3]",2,0.18,0.0,[],0.0
"[2, 3]",2,0.18,0.03,[],0.0
"[2, 3]",2,0.18,0.06,[],0.0
"[2, 3]",2,0.18,0.09,[],0.0
"[2, 3]",2,0.18,0.12,[],0.0
"[2, 3]",2,0.18,0.15,[],0.0
"[2, 3]",2,0.18,0.18,[],0.0
"[2, 3]",2,0.18,0.21,[3],0.024135599999999965
"[2, 3]",2,0.18,0.24,[3],0.051206399999999964
"[2, 3]",2,0.18,0.26,[3],0.06925359999999996
"[2, 3]",2,0.18,0.29,[3],0.09632439999999992
"[2, 3]",2,0.18,0.32,[3],0.12339519999999998
"[2, 3]",2,0.18,0.35,[3],0.15046599999999996
"[2, 3]",2,0.18,0.38,[3],0.17753680000000002
"[2, 3]",2,0.18,0.41,[3],0.20460759999999995
"[2, 3]",2,0.18,0.44,[3],0.23167839999999995
"[2, 3]",2,0.18,0.47,[3],0.25874919999999996
"[2, 3]",2,0.18,0.5,[3],0.28581999999999996
"[2, 3]",2,0.18,0.53,[3],0.31289079999999997
"[2, 3]",2,0.18,0.56,[3],0.3399616
"[2, 3]",2,0.18,0.59,[3],0.3670323999999999
"[2, 3]",2,0.18,0.62,[3],0.3941032
"[2, 3]",2,0.18,0.65,[3],0.42117400000000005
"[2, 3]",2,0.18,0.68,[3],0.4482448
"[2, 3]",2,0.18,0.71,[3],0.47531559999999995
"[2, 3]",2,0.18,0.74,[3],0.5023864
"[2, 3]",2,0.18,0.76,[3],0.5204336
"[2, 3]",2,0.18,0.79,[3],0.5475044
"[2, 3]",2,0.18,0.82,[3],0.5745752
"[2, 3]",2,0.18,0.85,[3],0.601646
"[2, 3]",2,0.18,0.88,[3],0.6287168
"[2, 3]",2,0.18,0.91,[3],0.6557876
"[2, 3]",2,0.18,0.94,[3],0.6828584
"[2, 3]",2,0.18,0.97,[3],0.7099291999999998
"[2, 3]",2,0.18,1.0,[3],0.737
"[2, 3]",2,0.21,0.0,[],0.0
"[2, 3]",2,0.21,0.03,[],0.0
"[2, 3]",2,0.21,0.06,[],0.0
"[2, 3]",2,0.21,0.09,[],0.0
"[2, 3]",2,0.21,0.12,[],0.0
"[2, 3]",2,0.21,0.15,[],0.0
"[2, 3]",2,0.21,0.18,[],0.0
"[2, 3]",2,0.21,0.21,[3],0.024135599999999965
"[2, 3]",2,0.21,0.24,[3],0.051206399999999964
"[2, 3]",2,0.21,0.26,[3],0.06925359999999996
"[2, 3]",2,0.21,0.29,[3],0.09632439999999992
"[2, 3]",2,0.21,0.32,[3],0.12339519999999998
"[2, 3]",2,0.21,0.35,[3],0.15046599999999996
"[2, 3]",2,0.21,0.38,[3],0.17753680000000002
"[2, 3]",2,0.21,0.41,[3],0.20460759999999995
"[2, 3]",2,0.21,0.44,[3],0.23167839999999995
"[2, 3]",2,0.21,0.47,[3],0.25874919999999996
"[2, 3]",2,0.21,0.5,[3],0.28581999999999996
"[2, 3]",2,0.21,0.53,[3],0.31289079999999997
"[2, 3]",2,0.21,0.56,[3],0.3399616
"[2, 3]",2,0.21,0.59,[3],0.3670323999999999
"[2, 3]",2,0.21,0.62,[3],0.3941032
"[2, 3]",2,0.21,0.65,[3],0.42117400000000005
"[2, 3]",2,0.21,0.68,[3],0.4482448
"[2, 3]",2,0.21,0.71,[3],0.47531559999999995
"[2, 3]",2,0.21,0.74,[3],0.5023864
"[2, 3]",2,0.21,0.76,[3],0.5204336
"[2, 3]",2,0.21,0.79,[3],0.5475044
"[2, 3]",2,0.21,0.82,[3],0.5745752
"[2, 3]",2,0.21,0.85,[3],0.601646
"[2, 3]",2,0.21,0.88,[3],0.6287168
"[2, 3]",2,0.21,0.91,[3],0.6557876
"[2, 3]",2,0.21,0.94,[3],0.6828584
"[2, 3]",2,0.21,0.97,[3],0.7099291999999998
"[2, 3]",2,0.21,1.0,[3],0.737
"[2, 3]",2,0.24,0.0,[],0.0
"[2, 3]",2,0.24,0.03,[],0.0
"[2, 3]",2,0.24,0.06,[],0.0
"[2, 3]",2,0.24,0.09,[],0.0
"[2, 3]",2,0.24,0.12,[],0.0
"[2, 3]",2,0.24,0.15,[],0.0
"[2, 3]",2,0.24,0.18,[],0.0
"[2, 3]",2,0.24,0.21,[3],0.024135599999999965
"[2, 3]",2,0.24,0.24,[3],0.051206399999999964
"[2, 3]",2,0.24,0.26,[3],0.06925359999999996
"[2, 3]",2,0.24,0.29,[3],0.09632439999999992
"[2, 3]",2,0.24,0.32,[3],0.12339519999999998
"[2, 3]",2,0.24,0.35,[3],0.15046599999999996
"[2, 3]",2,0.24,0.38,[3],0.17753680000000002
"[2, 3]",2,0.24,0.41,[3],0.20460759999999995
"[2, 3]",2,0.24,0.44,[3],0.23167839999999995
"[2, 3]",2,0.24,0.47,[3],0.25874919999999996
"[2, 3]",2,0.24,0.5,[3],0.28581999999999996
"[2, 3]",2,0.24,0.53,[3],0.31289079999999997
"[2, 3]",2,0.24,0.56,[3],0.3399616
"[2, 3]",2,0.24,0.59,[3],0.3670323999999999
"[2, 3]",2,0.24,0.62,[3],0.3941032
"[2, 3]",2,0.24,0.65,[3],0.42117400000000005
"[2, 3]",2,0.24,0.68,[3],0.4482448
"[2, 3]",2,0.24,0.71,[3],0.47531559999999995
"[2, 3]",2,0.24,0.74,[3],0.5023864
"[2, 3]",2,0.24,0.76,[3],0.5204336
"[2, 3]",2,0.24,0.79,[3],0.5475044
"[2, 3]",2,0.24,0.82,[3],0.5745752
"[2, 3]",2,0.24,0.85,[3],0.601646
"[2, 3]",2,0.24,0.88,[3],0.6287168
"[2, 3]",2,0.24,0.91,[3],0.6557876
"[2, 3]",2,0.24,0.94,[3],0.6828584
"[2, 3]",2,0.24,0.97,[3],0.7099291999999998
"[2, 3]",2,0.24,1.0,[3],0.737
"[2, 3]",2,0.26,0.0,[],0.0
"[2, 3]",2,0.26,0.03,[],0.0
"[2, 3]",2,0.26,0.06,[],0.0
"[2, 3]",2,0.26,0.09,[],0.0
"[2, 3]",2,0.26,0.12,[],0.0
"[2, 3]",2,0.26,0.15,[],0.0
"[2, 3]",2,0.26,0.18,[],0.0
"[2, 3]",2,0.26,0.21,[3],0.024135599999999965
"[2, 3]",2,0.26,0.24,[3],0.051206399999999964
"[2, 3]",2,0.26,0.26,[3],0.06925359999999996
"[2, 3]",2,0.26,0.29,[3],0.09632439999999992
"[2, 3]",2,0.26,0.32,[3],0.12339519999999998
"[2, 3]",2,0.26,0.35,[3],0.15046599999999996
"[2, 3]",2,0.26,0.38,[3],0.17753680000000002
"[2, 3]",2,0.26,0.41,[3],0.20460759999999995
"[2, 3]",2,0.26,0.44,[3],0.23167839999999995
"[2, 3]",2,0.26,0.47,[3],0.25874919999999996
"[2, 3]",2,0.26,0.5,[3],0.28581999999999996
"[2, 3]",2,0.26,0.53,[3],0.31289079999999997
"[2, 3]",2,0.26,0.56,[3],0.3399616
"[2, 3]",2,0.26,0.59,[3],0.3670323999999999
"[2, 3]",2,0.26,0.62,[3],0.3941032
"[2, 3]",2,0.26,0.65,[3],0.42117400000000005
"[2, 3]",2,0.26,0.68,[3],0.4482448
"[2, 3]",2,0.26,0.71,[3],0.47531559999999995
"[2, 3]",2,0.26,0.74,[3],0.5023864
"[2, 3]",2,0.26,0.76,[3],0.5204336
"[2, 3]",2,0.26,0.79,[3],0.5475044
"[2, 3]",2,0.26,0.82,[3],0.5745752
"[2, 3]",2,0.26,0.85,[3],0.601646
"[2, 3]",2,0.26,0.88,[3],0.6287168
"[2, 3]",2,0.26,0.91,[3],0.6557876
"[2, 3]",2,0.26,0.94,[3],0.6828584
"[2, 3]",2,0.26,0.97,[3],0.7099291999999998
"[2, 3]",2,0.26,1.0,[3],0.737
"[2, 3]",2,0.29,0.0,[],0.0
"[2, 3]",2,0.29,0.03,[],0.0
"[2, 3]",2,0.29,0.06,[],0.0
"[2, 3]",2,0.29,0.09,[],0.0
"[2, 3]",2,0.29,0.12,[],0.0
"[2, 3]",2,0.29,0.15,[],0.0
"[2, 3]",2,0.29,0.18,[],0.0
"[2, 3]",2,0.29,0.21,[3],0.024135599999999965
"[2, 3]",2,0.29,0.24,[3],0.051206399999999964
"[2, 3]",2,0.29,0.26,[3],0.06925359999999996
"[2, 3]",2,0.29,0.29,[3],0.09632439999999992
"[2, 3]",2,0.29,0.32,[3],0.12339519999999998
"[2, 3]",2,0.29,0.35,[3],0.15046599999999996
"[2, 3]",2,0.29,0.38,[3],0.17753680000000002
"[2, 3]",2,0.29,0.41,[3],0.20460759999999995
"[2, 3]",2,0.29,0.44,[3],0.23167839999999995
"[2, 3]",2,0.29,0.47,[3],0.25874919999999996
"[2, 3]",2,0.29,0.5,[3],0.28581999999999996
"[2, 3]",2,0.29,0.53,[3],0.31289079999999997
"[2, 3]",2,0.29,0.56,[3],0.3399616
"[2, 3]",2,0.29,0.59,[3],0.3670323999999999
"[2, 3]",2,0.29,0.62,[3],0.3941032
"[2, 3]",2,0.29,0.65,[3],0.42117400000000005
"[2, 3]",2,0.29,0.68,[3],0.4482448
"[2, 3]",2,0.29,0.71,[3],0.47531559999999995
"[2, 3]",2,0.29,0.74,[3],0.5023864
"[2, 3]",2,0.29,0.76,[3],0.5204336
"[2, 3]",2,0.29,0.79,[3],0.5475044
"[2, 3]",2,0.29,0.82,[3],0.5745752
"[2, 3]",2,0.29,0.85,[3],0.601646
"[2, 3]",2,0.29,0.88,[3],0.6287168
"[2, 3]",2,0.29,0.91,[3],0.6557876
"[2, 3]",2,0.29,0.94,[3],0.6828584
"[2, 3]",2,0.29,0.97,[3],0.7099291999999998
"[2, 3]",2,0.29,1.0,[3],0.737
"[2, 3]",2,0.32,0.0,[],0.0
"[2, 3]",2,0.32,0.03,[],0.0
"[2, 3]",2,0.32,0.06,[],0.0
"[2, 3]",2,0.32,0.09,[],0.0
"[2, 3]",2,0.32,0.12,[],0.0
"[2, 3]",2,0.32,0.15,[],0.0
"[2, 3]",2,0.32,0.18,[],0.0
"[2, 3]",2,0.32,0.21,[3],0.024135599999999965
"[2, 3]",2,0.32,0.24,[3],0.051206399999999964
"[2, 3]",2,0.32,0.26,[3],0.06925359999999996
"[2, 3]",2,0.32,0.29,[3],0.09632439999999992
"[2, 3]",2,0.32,0.32,[3],0.12339519999999998
"[2, 3]",2,0.32,0.35,[3],0.15046599999999996
"[2, 3]",2,0.32,0.38,[3],0.17753680000000002
"[2, 3]",2,0.32,0.41,[3],0.20460759999999995
"[2, 3]",2,0.32,0.44,[3],0.23167839999999995
"[2, 3]",2,0.32,0.47,[3],0.25874919999999996
"[2, 3]",2,0.32,0.5,[3],0.28581999999999996
"[2, 3]",2,0.32,0.53,[3],0.31289079999999997
"[2, 3]",2,0.32,0.56,[3],0.3399616
"[2, 3]",2,0.32,0.59,[3],0.3670323999999999
"[2, 3]",2,0.32,0.62,[3],0.3941032
"[2, 3]",2,0.32,0.65,[3],0.42117400000000005
"[2, 3]",2,0.32,0.68,[3],0.4482448
"[2, 3]",2,0.32,0.71,[3],0.47531559999999995
"[2, 3]",2,0.32,0.74,[3],0.5023864
"[2, 3]",2,0.32,0.76,[3],0.5204336
"[2, 3]",2,0.32,0.79,[3],0.5475044
"[2, 3]",2,0.32,0.82,[3],0.5745752
"[2, 3]",2,0.32,0.85,[3],0.601646
"[2, 3]",2,0.32,0.88,[3],0.6287168
"[2, 3]",2,0.32,0.91,[3],0.6557876
"[2, 3]",2,0.32,0.94,[3],0.6828584
"[2, 3]",2,0.32,0.97,[3],0.7099291999999998
"[2, 3]",2,0.32,1.0,[3],0.737
"[2, 3]",2,0.35,0.0,[],0.0
"[2, 3]",2,0.35,0.03,[],0.0
"[2, 3]",2,0.35,0.06,[],0.0
"[2, 3]",2,0.35,0.09,[],0.0
"[2, 3]",2,0.35,0.12,[],0.0
"[2, 3]",2,0.35,0.15,[],0.0
"[2, 3]",2,0.35,0.18,[],0.0
"[2, 3]",2,0.35,0.21,[3],0.024135599999999965
"[2, 3]",2,0.35,0.24,[3],0.051206399999999964
"[2, 3]",2,0.35,0.26,[3],0.06925359999999996
"[2, 3]",2,0.35,0.29,[3],0.09632439999999992
"[2, 3]",2,0.35,0.32,[3],0.12339519999999998
"[2, 3]",2,0.35,0.35,[3],0.15046599999999996
"[2, 3]",2,0.35,0.38,[3],0.17753680000000002
"[2, 3]",2,0.35,0.41,[3],0.20460759999999995
"[2, 3]",2,0.35,0.44,[3],0.23167839999999995
"[2, 3]",2,0.35,0.47,[3],0.25874919999999996
"[2, 3]",2,0.35,0.5,[3],0.28581999999999996
"[2, 3]",2,0.35,0.53,[3],0.31289079999999997
"[2, 3]",2,0.35,0.56,[3],0.3399616
"[2, 3]",2,0.35,0.59,[3],0.3670323999999999
"[2, 3]",2,0.35,0.62,[3],0.3941032
"[2, 3]",2,0.35,0.65,[3],0.42117400000000005
"[2, 3]",2,0.35,0.68,[3],0.4482448
"[2, 3]",2,0.35,0.71,[3],0.47531559999999995
"[2, 3]",2,0.35,0.74,[3],0.5023864
"[2, 3]",2,0.35,0.76,[3],0.5204336
"[2, 3]",2,0.35,0.79,[3],0.5475044
"[2, 3]",2,0.35,0.82,[3],0.5745752
"[2, 3]",2,0.35,0.85,[3],0.601646
"[2, 3]",2,0.35,0.88,[3],0.6287168
"[2, 3]",2,0.35,0.91,[3],0.6557876
"[2, 3]",2,0.35,0.94,[3],0.6828584
"[2, 3]",2,0.35,0.97,[3],0.7099291999999998
"[2, 3]",2,0.35,1.0,[3],0.737
"[2, 3]",2,0.38,0.0,[],0.0
"[2, 3]",2,0.38,0.03,[],0.0
"[2, 3]",2,0.38,0.06,[],0.0
"[2, 3]",2,0.38,0.09,[],0.0
"[2, 3]",2,0.38,0.12,[],0.0
"[2, 3]",2,0.38,0.15,[],0.0
"[2, 3]",2,0.38,0.18,[],0.0
"[2, 3]",2,0.38,0.21,[3],0.024135599999999965
"[2, 3]",2,0.38,0.24,[3],0.051206399999999964
"[2, 3]",2,0.38,0.26,[3],0.06925359999999996
"[2, 3]",2,0.38,0.29,[3],0.09632439999999992
"[2, 3]",2,0.38,0.32,[3],0.12339519999999998
"[2, 3]",2,0.38,0.35,[3],0.15046599999999996
"[2, 3]",2,0.38,0.38,[3],0.17753680000000002
"[2, 3]",2,0.38,0.41,[3],0.20460759999999995
"[2, 3]",2,0.38,0.44,[3],0.23167839999999995
"[2, 3]",2,0.38,0.47,[3],0.25874919999999996
"[2, 3]",2,0.38,0.5,[3],0.28581999999999996
"[2, 3]",2,0.38,0.53,[3],0.31289079999999997
"[2, 3]",2,0.38,0.56,[3],0.3399616
"[2, 3]",2,0.38,0.59,[3],0.3670323999999999
"[2, 3]",2,0.38,0.62,[3],0.3941032
"[2, 3]",2,0.38,0.65,[3],0.42117400000000005
"[2, 3]",2,0.38,0.68,[3],0.4482448
"[2, 3]",2,0.38,0.71,[3],0.47531559999999995
"[2, 3]",2,0.38,0.74,[3],0.5023864
"[2, 3]",2,0.38,0.76,[3],0.5204336
"[2, 3]",2,0.38,0.79,[3],0.5475044
"[2, 3]",2,0.38,0.82,[3],0.5745752
"[2, 3]",2,0.38,0.85,[3],0.601646
"[2, 3]",2,0.38,0.88,[3],0.6287168
"[2, 3]",2,0.38,0.91,[3],0.6557876
"[2, 3]",2,0.38,0.94,[3],0.6828584
"[2, 3]",2,0.38,0.97,[3],0.7099291999999998
"[2, 3]",2,0.38,1.0,[3],0.737
"[2, 3]",2,0.41,0.0,[],0.0
"[2, 3]",2,0.41,0.03,[],0.0
"[2, 3]",2,0.41,0.06,[],0.0
"[2, 3]",2,0.41,0.09,[],0.0
"[2, 3]",2,0.41,0.12,[],0.0
"[2, 3]",2,0.41,0.15,[],0.0
"[2, 3]",2,0.41,0.18,[],0.0
"[2, 3]",2,0.41,0.21,[3],0.024135599999999965
"[2, 3]",2,0.41,0.24,[3],0.051206399999999964
"[2, 3]",2,0.41,0.26,[3],0.06925359999999996
"[2, 3]",2,0.41,0.29,[3],0.09632439999999992
"[2, 3]",2,0.41,0.32,[3],0.12339519999999998
"[2, 3]",2,0.41,0.35,[3],0.15046599999999996
"[2, 3]",2,0.41,0.38,[3],0.17753680000000002
"[2, 3]",2,0.41,0.41,[3],0.20460759999999995
"[2, 3]",2,0.41,0.44,[3],0.23167839999999995
"[2, 3]",2,0.41,0.47,[3],0.25874919999999996
"[2, 3]",2,0.41,0.5,[3],0.28581999999999996
"[2, 3]",2,0.41,0.53,[3],0.31289079999999997
"[2, 3]",2,0.41,0.56,[3],0.3399616
"[2, 3]",2,0.41,0.59,[3],0.3670323999999999
"[2, 3]",2,0.41,0.62,[3],0.3941032
"[2, 3]",2,0.41,0.65,[3],0.42117400000000005
"[2, 3]",2,0.41,0.68,[3],0.4482448
"[2, 3]",2,0.41,0.71,[3],0.47531559999999995
"[2, 3]",2,0.41,0.74,[3],0.5023864
"[2, 3]",2,0.41,0.76,[3],0.5204336
"[2, 3]",2,0.41,0.79,[3],0.5475044
"[2, 3]",2,0.41,0.82,[3],0.5745752
"[2, 3]",2,0.41,0.85,[3],0.601646
